,Id,SalePrice
97,1558,105353.69409384415
98,1559,78957.17150600349
99,1560,136263.22733689714
100,1561,135815.9334855431
101,1562,128868.72472279663
102,1563,118493.98741365504
103,1564,146420.39193775036
104,1565,145219.56936647635
105,1566,245706.95030017997
106,1567,84110.93172885908
107,1568,226459.72172471168
108,1569,131449.6983317899
109,1570,131849.32751194184
110,1571,106398.580712721
111,1572,137580.47211819066
112,1573,233439.60253649042
113,1574,130517.5354805297
114,1575,222568.59057341036
115,1576,207466.17935905358
116,1577,188656.83982714664
117,1578,127897.92150320887
118,1579,132636.08309147728
119,1580,190200.1137386159
120,1581,149216.50940602054
121,1582,125587.69135785363
122,1583,297358.9038004086
123,1584,234177.01723732575
124,1585,135726.82514948052
125,1586,72671.82318919395
126,1587,98428.18777039398
127,1588,145083.5069118672
128,1589,94557.67913647438
129,1590,133451.9139418288
130,1591,96546.7808390113
131,1592,140312.39784539683
132,1593,124945.95633201976
133,1594,123372.75891687132
134,1595,122376.7663074084
135,1596,246815.2384193776
136,1597,196408.66101938064
137,1598,217730.69733192842
138,1599,174308.24962966336
139,1600,179397.40280047702
140,1601,56741.97307435684
141,1602,115635.43105417944
142,1603,61684.995109848176
143,1604,292774.50473099505
144,1605,253366.48136337497
145,1606,169053.70959583897
146,1607,170102.8645319983
147,1608,216770.3882463006
148,1609,188941.57608239524
149,1610,155921.28311580492
150,1611,145195.50437665082
151,1612,173111.7039615532
152,1613,173760.0298491742
153,1614,122059.18499768466
154,1615,81330.44572836727
155,1616,79669.78330237245
156,1617,84318.75080283033
157,1618,122295.17429622881
158,1619,135533.72561977632
159,1620,194143.5122525714
160,1621,132806.46917524384
161,1622,141519.24203030716
162,1623,292636.66334878193
163,1624,215829.3313906568
164,1625,114985.0165276391
165,1626,173684.6925460917
166,1627,181756.41891865944
167,1628,272545.7688970695
168,1629,176592.23640200697
169,1630,334582.50323046773
170,1631,245483.87709792666
171,1632,248646.04049382245
172,1633,168620.07492590946
173,1634,184138.03159820728
174,1635,173293.3298665184
175,1636,160954.8319185796
176,1637,185242.61300103212
177,1638,198786.34063425192
178,1639,176980.25416540875
179,1640,244544.7069800479
180,1641,172567.6515792144
181,1642,234886.29107222322
182,1643,240665.48404840243
183,1644,233476.83946763733
184,1645,185106.0436964952
185,1646,156386.38927730938
186,1647,162983.24811434597
187,1648,138604.11636605856
188,1649,135007.25048125695
189,1650,112226.71865786465
190,1651,122334.68370947424
191,1652,99431.96050280887
192,1653,98960.53621079284
193,1654,154498.81513125528
194,1655,147867.78971403764
195,1656,144160.3777422907
196,1657,160478.41603080704
197,1658,151133.12747219397
198,1659,128006.25285360066
199,1660,148709.3241443419
200,1661,446019.8988118721
201,1662,395345.63574852847
202,1663,365776.8562264124
203,1664,509258.3262960327
204,1665,313877.2079830238
205,1666,312480.11154885846
206,1667,350531.9034215804
207,1668,330541.9518696724
208,1669,296330.93934247765
209,1670,326039.48131279496
210,1671,254179.16264770133
211,1672,413157.1005553305
212,1673,304385.7195600147
213,1674,258602.78843349463
214,1675,187452.65906593137
215,1676,190055.1087397442
216,1677,210602.1732276854
217,1678,464854.15272145765
218,1679,378193.76704961923
219,1680,324419.58575138653
220,1681,252011.40010938855
221,1682,311622.5451205107
222,1683,193265.61227595704
223,1684,176036.6945028453
224,1685,176540.5627886099
225,1686,173305.94033213897
226,1687,175158.1067016617
227,1688,195233.27736054885
228,1689,200800.905489228
229,1690,189232.15606050837
230,1691,178425.92767313484
231,1692,258057.10976715563
232,1693,170596.8379545623
233,1694,178985.98395025203
234,1695,169122.07199815367
235,1696,270682.53924739285
236,1697,168048.21859373877
237,1698,351363.3526939796
238,1699,310477.01350925333
239,1700,253231.13299262745
240,1701,277623.0927981987
241,1702,257584.43597792415
242,1703,260613.4467509197
243,1704,267055.54863931536
244,1705,228920.1298085038
245,1706,417877.05761830835
246,1707,224078.3142036805
247,1708,211076.44779089701
248,1709,280048.55555411323
249,1710,228823.4764063986
250,1711,259656.53946728815
251,1712,272243.505733652
252,1713,253954.70866293542
253,1714,225461.60946165005
254,1715,206969.33530887993
255,1716,181555.26314089782
256,1717,180706.63492633915
257,1718,146229.94621208517
258,1719,212300.8871448833
259,1720,244639.60907686074
260,1721,180815.7241645785
261,1722,133574.38288921962
262,1723,158313.93982590138
263,1724,217243.93507356127
264,1725,225221.75701404992
265,1726,175125.75967854945
266,1727,157645.44257438916
267,1728,185455.78503493848
268,1729,151624.55840250905
269,1730,142059.8675494363
270,1731,127436.01908912596
271,1732,127365.60552329879
272,1733,107532.9090849248
273,1734,118933.10149114871
274,1735,126550.48887811518
275,1736,116220.54239142108
276,1737,324345.3406207714
277,1738,231154.7538293098
278,1739,272639.91227569844
279,1740,225162.6837240303
280,1741,184829.29563874906
281,1742,173134.04988896815
282,1743,179583.71390409992
283,1744,306772.0892812673
284,1745,230270.37932091227
285,1746,225702.3261760727
286,1747,214005.79513295423
287,1748,215858.40381437688
288,1749,158409.74667602882
289,1750,133165.1173280564
290,1751,234678.25301156435
291,1752,116314.6905954273
292,1753,153805.07012392193
293,1754,200869.98401169013
294,1755,170749.1007994788
295,1756,122567.88769271651
296,1757,114101.77391058851
297,1758,142923.49878290435
298,1759,161589.73700947236
299,1760,168485.2783733267
300,1761,145432.7049544942
301,1762,172088.62067083074
302,1763,179270.91488578485
303,1764,119395.17504205699
304,1765,172678.51440158774
305,1766,174788.16055636617
306,1767,208198.24815538642
307,1768,132020.45926455167
308,1769,173091.21463983945
309,1770,142827.48131259906
310,1771,125783.20461515167
311,1772,141417.48977166912
312,1773,126766.11150590402
313,1774,149170.57493066622
314,1775,129941.24068820325
315,1776,118059.77123417916
316,1777,107397.96747487415
317,1778,131806.93986571036
318,1779,118176.25522388943
319,1780,179875.651189841
320,1781,121509.04813081109
321,1782,89545.57225150276
322,1783,147472.21835688842
323,1784,91576.21630443569
324,1785,107193.10557041412
325,1786,143018.62298771393
326,1787,164076.034884742
327,1788,65410.485883935144
328,1789,94667.20465950375
329,1790,78846.20637374492
330,1791,206890.43088286975
331,1792,151019.37395244124
332,1793,141561.16715777208
333,1794,150547.9136737256
334,1795,131707.70377439706
335,1796,127440.60664640996
336,1797,126271.35645574669
337,1798,119400.97763940155
338,1799,106635.9679965989
339,1800,122490.47287930358
340,1801,125528.11827822146
341,1802,136871.01690172087
342,1803,152617.6698123994
343,1804,127700.5498038578
344,1805,134009.7448906429
345,1806,113411.44394377833
346,1807,128924.5752431818
347,1808,106935.71533925831
348,1809,111728.61255435522
349,1810,128282.01496764606
350,1811,97641.46692269853
351,1812,98574.05746300753
352,1813,114886.41893256865
353,1814,86733.20230997783
354,1815,57146.93876027054
355,1816,93903.0489522618
356,1817,108101.79722683235
357,1818,140475.23729635417
358,1819,117485.30566555548
359,1820,56905.4810381816
360,1821,101570.49665233823
361,1822,148257.96642885212
362,1823,47748.639687347495
363,1824,135470.30998907224
364,1825,134782.68306171685
365,1826,101104.09853193437
366,1827,106227.39157641835
367,1828,130176.0652525061
368,1829,124400.28284631965
369,1830,140050.53477810207
370,1831,142233.1941908774
371,1832,98842.83284048014
372,1833,136152.77064266973
373,1834,120293.01666101185
374,1835,137608.28228790246
375,1836,121565.54090762361
376,1837,81197.73685820519
377,1838,126391.19816620146
378,1839,92492.23215435947
379,1840,147730.29358450737
380,1841,130689.1555941875
381,1842,99495.1029441636
382,1843,125731.67142127616
383,1844,134674.40232423937
384,1845,136444.17149568282
385,1846,154146.73114229814
386,1847,170650.84028377567
387,1848,62912.510050181496
388,1849,106568.29549077673
389,1850,118011.86640232225
390,1851,135977.7534406993
391,1852,120493.89034450689
392,1853,128595.59832129133
393,1854,166995.0668923662
394,1855,154456.3281685304
395,1856,228819.85767822678
396,1857,134076.5578352521
397,1858,137935.48988313068
398,1859,116987.78201375603
399,1860,153309.28641154934
400,1861,116682.35768388091
401,1862,318964.309116315
402,1863,315026.200002378
403,1864,315041.69839801954
404,1865,338828.07041269506
405,1866,331026.52947184234
406,1867,242394.27339189386
407,1868,290429.3153479046
408,1869,202747.24132675058
409,1870,228353.9802450164
410,1871,258799.60108630822
411,1872,173809.78009028593
412,1873,237595.9314030978
413,1874,134975.8582824238
414,1875,203329.87076986677
415,1876,193013.54954470694
416,1877,201313.53665813603
417,1878,199574.4367596781
418,1879,117465.68710829335
419,1880,124097.79273624229
420,1881,240853.03984148917
421,1882,257351.8618874375
422,1883,193571.68882882642
423,1884,211298.26899540192
424,1885,245217.88360601012
425,1886,289105.7852123585
426,1887,205147.84067362908
427,1888,253667.95528509797
428,1889,164786.52427632798
429,1890,116254.44753762912
430,1891,129260.2871130168
431,1892,100768.62141718542
432,1893,131828.49392959225
433,1894,120601.775336448
434,1895,132490.94320555194
435,1896,117859.37842337631
436,1897,107269.45762275415
437,1898,115232.05504667257
438,1899,168251.90109360867
439,1900,146400.22858660578
440,1901,182191.10495140663
441,1902,161423.30569931396
442,1903,224718.7780338379
443,1904,138607.43687740658
444,1905,211887.84231207683
445,1906,183389.91059335694
446,1907,224667.49362460218
447,1908,107263.14931529081
448,1909,137866.32966270976
449,1910,119994.03285349575
450,1911,228136.08182440384
451,1912,320827.2688207534
452,1913,144137.25978575004
453,1914,48441.483544306124
454,1915,318105.3763473909
455,1916,68750.88212534138
456,1917,257678.18801604773
457,1918,141205.3419504138
458,1919,173739.01584222724
459,1920,160780.21614999184
460,1921,382856.46865309874
461,1922,312406.05712862645
462,1923,212906.22573159426
463,1924,254372.42902244985
464,1925,205337.16485054835
465,1926,365172.7615618406
466,1927,123075.88076755987
467,1928,155643.4143900982
468,1929,118205.3428324049
469,1930,139123.64748708732
470,1931,138605.72571601105
471,1932,133794.3063257707
472,1933,170380.69671430674
473,1934,176041.25108250984
474,1935,167109.7568624751
475,1936,188665.79715255834
476,1937,179622.6135270022
477,1938,165701.99351367273
478,1939,264675.8564160409
479,1940,202105.31727462015
480,1941,166393.6564734324
481,1942,179430.8694657044
482,1943,224153.8344212051
483,1944,374223.3560761625
484,1945,363912.1383022168
485,1946,161709.34151470606
486,1947,321434.3785142779
487,1948,163050.53870106026
488,1949,222331.8090495622
489,1950,178504.74225514763
490,1951,235431.6225119351
491,1952,215247.93811263537
492,1953,166147.5225844502
493,1954,201023.93118926673
494,1955,123336.373971014
495,1956,292543.12310256466
496,1957,163523.74918204392
497,1958,298553.45209521713
498,1959,153031.4468560866
499,1960,112637.1818691151
500,1961,126046.35842486034
501,1962,100022.22824811128
502,1963,103349.96266199287
503,1964,105706.17758155522
504,1965,145591.55181644738
505,1966,141606.6191105603
506,1967,292324.0790002429
507,1968,424439.3569822275
508,1969,366420.47004582355
509,1970,439436.4087157172
510,1971,488608.117183446
511,1972,371242.7467700969
512,1973,269523.5981400316
513,1974,325846.8860842918
514,1975,481971.2304187268
515,1976,269353.0846348244
516,1977,350991.86497465265
517,1978,387221.9764315609
518,1979,305517.45906127704
519,1980,194904.54000057557
520,1981,320765.77452888555
521,1982,218760.85534377935
522,1983,207042.81490603372
523,1984,176545.91925439597
524,1985,221929.88478958106
525,1986,202739.6040440163
526,1987,200400.46419795018
527,1988,175333.69081437995
528,1989,196201.83551227488
529,1990,212699.90799461675
530,1991,217031.67900163788
531,1992,210244.35200401666
532,1993,173691.32626312735
533,1994,235378.8852122435
534,1995,188309.9765182879
535,1996,259087.5485837496
536,1997,336524.71564873715
537,1998,305080.0502767249
538,1999,255897.5561064724
539,2000,303726.0083299938
540,2001,276960.7167988546
541,2002,229870.31490658387
542,2003,268859.73579810845
543,2004,274210.8011863116
544,2005,215214.59376345822
545,2006,231274.81117366417
546,2007,259566.6199649306
547,2008,211257.4917332871
548,2009,194204.48251338807
549,2010,197406.24324861928
550,2011,145214.89798123713
551,2012,176307.24163176926
552,2013,172165.84367191352
553,2014,185798.63532494663
554,2015,195590.0778943844
555,2016,186964.72108419344
556,2017,195663.63284723918
557,2018,124362.14952958503
558,2019,128868.755800099
559,2020,114296.86940241384
560,2021,100669.97233986121
561,2022,203665.42931436936
562,2023,151088.69502319364
563,2024,254550.0684499899
564,2025,392360.02281028894
565,2026,174861.313680823
566,2027,156371.24596410655
567,2028,156710.25822700124
568,2029,167377.83678125447
569,2030,265745.0097925022
570,2031,237652.57713088338
571,2032,261405.48688793858
572,2033,257918.878635745
573,2034,166614.56156132344
574,2035,212919.89412300638
575,2036,198328.64417942674
576,2037,198756.16320426305
577,2038,304208.65961806
578,2039,225776.31612134413
579,2040,308177.0672205595
580,2041,288009.96218499355
581,2042,211862.95462037346
582,2043,171420.32998252686
583,2044,164322.000036786
584,2045,199209.2632180547
585,2046,141630.553005438
586,2047,138203.00440837233
587,2048,139941.76141742998
588,2049,145139.37026314583
589,2050,161997.07871131538
590,2051,105735.9110802916
591,2052,125651.42062761378
592,2053,144138.96994654447
593,2054,75135.40897548321
594,2055,144367.74523925278
595,2056,139295.947115118
596,2057,120379.20827084543
597,2058,208680.62247801968
598,2059,136235.1424124229
599,2060,161939.7009906235
600,2061,177252.6692140229
601,2062,128578.61068845117
602,2063,114915.4506049385
603,2064,134866.52435003687
604,2065,119580.68796924523
605,2066,166947.33350541702
606,2067,139425.4493828708
607,2068,149483.98256879958
608,2069,82322.28615026818
609,2070,101813.96685445482
610,2071,92719.71200639667
611,2072,142984.74664337697
612,2073,140553.97381083146
613,2074,186533.64184441554
614,2075,140779.79751150517
615,2076,112440.14781357389
616,2077,142659.8827635769
617,2078,124277.86903815811
618,2079,138891.26263698694
619,2080,125856.55303164525
620,2081,125329.6297845551
621,2082,119513.96480819203
622,2083,142068.46556528678
623,2084,113874.85824794484
624,2085,124868.6054303731
625,2086,125413.10669843119
626,2087,122032.5854476799
627,2088,106336.13336449156
628,2089,92051.04626038892
629,2090,120811.63212337958
630,2091,115582.45679383888
631,2092,126409.58592782736
632,2093,114537.75869933837
633,2094,121736.3655973196
634,2095,143688.25473109304
635,2096,83222.2879491036
636,2097,90896.4963196598
637,2098,135150.94266592187
638,2099,53759.82011260653
639,2100,86813.01569556493
640,2101,122498.79616841474
641,2102,126361.00542571867
642,2103,95673.42806148127
643,2104,115790.01880951585
644,2105,115861.56951851358
645,2106,72012.99151701873
646,2107,197607.11394059795
647,2108,109594.86162673942
648,2109,110740.3336771576
649,2110,124612.16481079675
650,2111,137460.67248771683
651,2112,136003.21911612316
652,2113,118610.06231958308
653,2114,120535.39398972916
654,2115,153565.69042144917
655,2116,114321.97507114615
656,2117,152023.67654971566
657,2118,129723.03797998051
658,2119,104962.65332241305
659,2120,114373.76858371902
660,2121,84041.91378478591
661,2122,102053.21565710382
662,2123,96013.0333483895
663,2124,169304.32242739093
664,2125,135112.95675644686
665,2126,171216.84296354928
666,2127,150591.95615213862
667,2128,108123.4260462139
668,2129,95906.48769844622
669,2130,127412.99399999052
670,2131,142131.4890743581
671,2132,114604.85573912867
672,2133,123161.79314898509
673,2134,117365.74895599985
674,2135,84072.78134587327
675,2136,79064.51674669811
676,2137,118315.73484124795
677,2138,128806.63517380085
678,2139,153489.8007702418
679,2140,135146.59379821483
680,2141,136934.81503887524
681,2142,125421.39830936598
682,2143,144285.1669527962
683,2144,109005.5197704062
684,2145,131319.39988482252
685,2146,166963.91084747235
686,2147,157780.55318596223
687,2148,118978.9353107463
688,2149,125835.37520177111
689,2150,229768.6338104819
690,2151,117016.14011230964
691,2152,164606.15717621674
692,2153,152070.11797646564
693,2154,103914.85382644778
694,2155,126480.31175088273
695,2156,251138.42750092747
696,2157,230238.0720064045
697,2158,224445.3747916729
698,2159,210725.7286095476
699,2160,179106.62466722316
700,2161,246730.6590890116
701,2162,362860.7633848575
702,2163,350667.3543217716
703,2164,252309.73046814767
704,2165,196269.24916686103
705,2166,143704.88804986238
706,2167,224216.259706645
707,2168,192798.67679134713
708,2169,191224.55527483407
709,2170,215446.18148089634
710,2171,151262.57839784966
711,2172,131744.09012867082
712,2173,168751.05949804062
713,2174,235279.59191531048
714,2175,292092.70807451697
715,2176,290384.0803454298
716,2177,241618.83237820608
717,2178,218923.36390290337
718,2179,137938.5298769244
719,2180,207074.27496632756
720,2181,197321.53131186528
721,2182,218035.86304443367
722,2183,191797.2487403905
723,2184,116892.46622454397
724,2185,115830.18968931132
725,2186,147708.4858678403
726,2187,148796.55421095208
727,2188,147578.5852129779
728,2189,193011.30202130563
729,2190,79133.59853131855
730,2191,75382.04063810114
731,2192,81562.9826888467
732,2193,91296.07512179256
733,2194,103432.31571995163
734,2195,101630.0659000711
735,2196,96055.32886000209
736,2197,112397.61210161289
737,2198,147815.66786939258
738,2199,163279.89617256072
739,2200,138888.8259424706
740,2201,156072.63072218632
741,2202,207742.37061649456
742,2203,164197.8727625398
743,2204,187757.5140164992
744,2205,130757.46906854179
745,2206,158504.40208384782
746,2207,211091.61922967818
747,2208,259345.83349367915
748,2209,224442.8398207477
749,2210,108225.49722284428
750,2211,113619.85951218352
751,2212,118494.76548090678
752,2213,99697.48482993484
753,2214,140778.0573365318
754,2215,100832.46225448187
755,2216,141225.63106484266
756,2217,63058.16632724885
757,2218,70277.29169294707
758,2219,62742.179500050646
759,2220,59273.12192784559
760,2221,317660.3105888484
761,2222,274866.46069143387
762,2223,282968.18475569104
763,2224,225461.44500090103
764,2225,131714.51655404404
765,2226,179662.6098486262
766,2227,191007.84675450824
767,2228,269038.5359137904
768,2229,243608.00423414432
769,2230,154955.7354526617
770,2231,216186.1015249937
771,2232,188150.86590238535
772,2233,173279.4799143235
773,2234,234727.01989527562
774,2235,208921.08073004513
775,2236,264632.92721158726
776,2237,324708.97970781487
777,2238,197572.88937691576
778,2239,121925.29386895274
779,2240,156574.66132142648
780,2241,142774.27316074012
781,2242,111976.45881265534
782,2243,114208.54099980481
783,2244,94497.63179261942
784,2245,93053.94293195738
785,2246,135868.17049618287
786,2247,104907.20992793194
787,2248,122877.90471801498
788,2249,119432.92171153473
789,2250,122221.11500043463
790,2251,126856.29782368673
791,2252,171056.40744159583
792,2253,155880.89116250878
793,2254,172989.79630096958
794,2255,180674.3716373941
795,2256,175198.83734272906
796,2257,217466.51043092133
797,2258,166844.27603626772
798,2259,178652.6737434986
799,2260,146785.27355060485
800,2261,208296.45307023838
801,2262,213310.3179838059
802,2263,359766.92052860203
803,2264,508929.0793521968
804,2265,163768.15797777503
805,2266,303134.16477694357
806,2267,362674.36312589835
807,2268,417163.71058922197
808,2269,157257.19652269306
809,2270,182832.32045097987
810,2271,206780.6368832795
811,2272,202519.95951112834
812,2273,159220.04870678
813,2274,180705.19482963698
814,2275,181881.49840144892
815,2276,200342.79320573516
816,2277,186199.6026882225
817,2278,150585.9356083303
818,2279,125995.34811815567
819,2280,102766.71517288592
820,2281,177267.2481975213
821,2282,178113.15733578787
822,2283,100260.15582461642
823,2284,113660.7961014126
824,2285,135430.20790680757
825,2286,122065.29199246307
826,2287,355293.9103145175
827,2288,282863.53090229793
828,2289,373254.6177720363
829,2290,476547.8930503133
830,2291,327096.72533699934
831,2292,428066.72111947293
832,2293,474422.71714008995
833,2294,431386.16368071985
834,2295,471478.5770267861
835,2296,313038.21730357053
836,2297,336329.362475751
837,2298,348216.99241029925
838,2299,380189.59791645594
839,2300,337013.3822842448
840,2301,294994.7028909822
841,2302,242748.83203362464
842,2303,257804.81567523416
843,2304,268956.36814473505
844,2305,191602.60208250568
845,2306,186044.7984044304
846,2307,195727.11678727693
847,2308,220122.8643607199
848,2309,271766.30079306377
849,2310,211679.97318267208
850,2311,200791.03974318047
851,2312,182615.28221329805
852,2313,177631.8278746611
853,2314,175313.364107164
854,2315,180113.4809359572
855,2316,198929.07796076662
856,2317,183450.25080309252
857,2318,188083.45473640793
858,2319,190462.02058685492
859,2320,188740.20818668595
860,2321,240553.66498643733
861,2322,192916.0190999357
862,2323,190031.2167187489
863,2324,165937.7733932191
864,2325,228481.5710063346
865,2326,170740.3336949165
866,2327,207704.19470701623
867,2328,216784.0442613917
868,2329,187043.31334209468
869,2330,187912.83438791332
870,2331,356066.8806234782
871,2332,421664.8723619403
872,2333,321170.56968704454
873,2334,264206.7355845682
874,2335,266425.32616923394
875,2336,306515.07479117526
876,2337,200089.02337169577
877,2338,261617.07795549513
878,2339,211214.7099944756
879,2340,367712.03766898136
880,2341,242209.98731270758
881,2342,233751.32004751277
882,2343,219403.6815605428
883,2344,214035.80972028643
884,2345,249497.28529932283
885,2346,226200.75648522997
886,2347,206319.11703127425
887,2348,247053.96215410612
888,2349,175243.80758790227
889,2350,295434.33336341387
890,2351,259033.71007088464
891,2352,256145.51449085586
892,2353,262198.03674189234
893,2354,145055.76254436577
894,2355,153008.19733097716
895,2356,151805.20586763942
896,2357,198766.35305859894
897,2358,185530.619587942
898,2359,135591.36791957592
899,2360,122588.48126009355
900,2361,140214.3654550068
901,2362,275986.88270561653
902,2363,142142.69653729317
903,2364,158910.52679952662
904,2365,220979.2724869918
905,2366,196128.58889871193
906,2367,235108.21258617053
907,2368,206426.8429046136
908,2369,238776.70207713894
909,2370,168375.6837219702
910,2371,164954.03628114707
911,2372,202901.6095640687
912,2373,276841.4517580446
913,2374,317785.86887544295
914,2375,252293.58910840758
915,2376,274973.7081100534
916,2377,338691.7359507884
917,2378,148979.7162185537
918,2379,202217.93424390504
919,2380,145857.69005956568
920,2381,164794.04376424706
921,2382,190943.95842908756
922,2383,205357.17202856936
923,2384,230567.18470910782
924,2385,153324.62845868105
925,2386,131490.5587004878
926,2387,132725.05581378672
927,2388,96752.56128828971
928,2389,125578.18694912545
929,2390,138930.61679902286
930,2391,130712.93690358568
931,2392,113331.6368935911
932,2393,166161.9306179965
933,2394,148627.26227634973
934,2395,199371.37264400453
935,2396,147748.42045959487
936,2397,200697.86708869136
937,2398,126067.90591483442
938,2399,74919.33258976316
939,2400,63501.04173856378
940,2401,114989.91282773785
941,2402,131097.22792407474
942,2403,147418.38548289414
943,2404,145660.80545326878
944,2405,156709.85403211726
945,2406,136352.5718399752
946,2407,120870.09692496374
947,2408,135088.70690868658
948,2409,120335.01114146947
949,2410,165135.95085416408
950,2411,118225.54786624589
951,2412,145372.96989238463
952,2413,129902.99849371081
953,2414,140841.45788813915
954,2415,139491.35764545013
955,2416,118104.53757824983
956,2417,124504.46932317522
957,2418,128084.75532652992
958,2419,133223.95405031866
959,2420,121989.20400502346
960,2421,138434.480673914
961,2422,115086.96738644886
962,2423,115205.711716948
963,2424,146255.68701071953
964,2425,207865.7380883049
965,2426,128846.25202780993
966,2427,121541.17176861361
967,2428,189710.38358899357
968,2429,111499.07809708489
969,2430,133458.99361888584
970,2431,130726.67002293393
971,2432,134953.85650296346
972,2433,134931.33848506512
973,2434,128131.44958391103
974,2435,142131.83418241105
975,2436,101396.40448777519
976,2437,113251.17057902018
977,2438,125949.42709927808
978,2439,107605.99953655458
979,2440,117351.23162436414
980,2441,97073.67309175129
981,2442,93767.15610027558
982,2443,117163.66054235132
983,2444,116577.44502903674
984,2445,84237.66635396848
985,2446,124240.36526381546
986,2447,182125.19864971584
987,2448,126083.85296586924
988,2449,100470.70399058356
989,2450,136522.24312090545
990,2451,116398.54110022578
991,2452,173945.3830432685
992,2453,86309.8016459059
993,2454,114509.70311837038
994,2455,122688.46776684975
995,2456,127995.64118118853
996,2457,127720.25806035055
997,2458,120100.46759186976
998,2459,104825.16262688737
999,2460,147626.67923826305
1000,2461,114666.53986449272
1001,2462,131456.3527990561
1002,2463,117027.52961174207
1003,2464,167359.60716714346
1004,2465,133509.08749399008
1005,2466,115460.49948942673
1006,2467,144997.28248836158
1007,2468,98034.23975247292
1008,2469,95373.5630414461
1009,2470,183321.23336288062
1010,2471,193684.17587182717
1011,2472,155393.21546954554
1012,2473,109390.05467785856
1013,2474,94503.26464694453
1014,2475,215197.93793215253
1015,2476,117791.66714991657
1016,2477,127020.27282516328
1017,2478,161900.3909199965
1018,2479,114736.36071845652
1019,2480,149631.02545911967
1020,2481,128979.0655275883
1021,2482,127350.06115667982
1022,2483,114294.31661308832
1023,2484,127050.3042940462
1024,2485,124192.50715882417
1025,2486,147936.98432542436
1026,2487,209695.56227506205
1027,2488,146105.45275000736
1028,2489,153326.86515957132
1029,2490,145001.31087528385
1030,2491,86349.4312819872
1031,2492,180331.71071027665
1032,2493,139908.8893191494
1033,2494,146518.3525133138
1034,2495,95103.84591058236
1035,2496,224774.14807086845
1036,2497,142147.59905765927
1037,2498,113972.86062286656
1038,2499,94415.86818606488
1039,2500,117916.46772495557
1040,2501,130532.86594092303
1041,2502,142192.93327340545
1042,2503,94265.50001992153
1043,2504,212474.21234569827
1044,2505,212745.20619033082
1045,2506,267800.61747921235
1046,2507,313073.84374489234
1047,2508,266879.1656415853
1048,2509,219837.81911818558
1049,2510,219175.08978178387
1050,2511,182454.22092462992
1051,2512,217092.58773674536
1052,2513,214359.12091919268
1053,2514,262768.9226941651
1054,2515,147240.99285867115
1055,2516,161447.9704013689
1056,2517,136100.2137548283
1057,2518,150153.3115451238
1058,2519,227261.33145478644
1059,2520,206020.20594633406
1060,2521,191764.0025728904
1061,2522,216863.22131962783
1062,2523,109920.19984959289
1063,2524,138867.0038210509
1064,2525,138089.6486082543
1065,2526,140178.33623423424
1066,2527,125447.1203170399
1067,2528,119635.71723226184
1068,2529,133515.41116177881
1069,2530,115496.4608045863
1070,2531,247890.22415153388
